artist_name,artist_uri,album_uri,album_name,album_img,album_type,is_collaboration,album_release_date,album_release_year,album_popularity,track_name,track_uri,track_number,disc_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode,track_popularity,track_preview_url,track_open_spotify_url,year
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,50o7kf2wLwVmOTVYJOTplm,Rubber Soul,https://i.scdn.co/image/7d08dd869485a4d7f9b31050202fd5dab497c2be,album,FALSE,1965-12-03,1965-12-03,72,Norwegian Wood (This Bird Has Flown) - Remastered 2009,1H7gMYGykdtwZOV6s1N0by,2,1,0.425,0.369,E,-11.876,major,0.0379,0.183,0.00126,0.112,0.65,176.625,124693,3,E major,65,NA,https://open.spotify.com/track/1H7gMYGykdtwZOV6s1N0by,1965
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,50o7kf2wLwVmOTVYJOTplm,Rubber Soul,https://i.scdn.co/image/7d08dd869485a4d7f9b31050202fd5dab497c2be,album,FALSE,1965-12-03,1965-12-03,72,You Won't See Me - Remastered 2009,4LLBKnNCrSRrSjSTuiwjE9,3,1,0.488,0.539,A,-8.752,major,0.0304,0.136,0,0.0538,0.473,115.941,199960,4,A major,59,NA,https://open.spotify.com/track/4LLBKnNCrSRrSjSTuiwjE9,1965
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,50o7kf2wLwVmOTVYJOTplm,Rubber Soul,https://i.scdn.co/image/7d08dd869485a4d7f9b31050202fd5dab497c2be,album,FALSE,1965-12-03,1965-12-03,72,Nowhere Man - Remastered 2009,5SUlhldQJtOhUr2GzH5RI7,4,1,0.534,0.624,E,-9.589,major,0.0462,0.00797,0,0.128,0.687,121.402,163693,4,E major,62,NA,https://open.spotify.com/track/5SUlhldQJtOhUr2GzH5RI7,1965
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,50o7kf2wLwVmOTVYJOTplm,Rubber Soul,https://i.scdn.co/image/7d08dd869485a4d7f9b31050202fd5dab497c2be,album,FALSE,1965-12-03,1965-12-03,72,Think For Yourself - Remastered 2009,64bKVrkaXQAKx04dLHqCNz,5,1,0.529,0.567,C,-9.796,major,0.0282,0.0124,0,0.0729,0.799,130.544,138520,4,C major,52,NA,https://open.spotify.com/track/64bKVrkaXQAKx04dLHqCNz,1965
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,50o7kf2wLwVmOTVYJOTplm,Rubber Soul,https://i.scdn.co/image/7d08dd869485a4d7f9b31050202fd5dab497c2be,album,FALSE,1965-12-03,1965-12-03,72,The Word - Remastered 2009,4GBaPHvAyj4V2jeobD9tsy,6,1,0.59,0.641,C,-9.687,major,0.0416,0.00682,0,0.0553,0.792,120.773,163107,4,C major,52,NA,https://open.spotify.com/track/4GBaPHvAyj4V2jeobD9tsy,1965
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,50o7kf2wLwVmOTVYJOTplm,Rubber Soul,https://i.scdn.co/image/7d08dd869485a4d7f9b31050202fd5dab497c2be,album,FALSE,1965-12-03,1965-12-03,72,Michelle - Remastered 2009,5By7Pzgl6TMuVJG168VWzS,7,1,0.578,0.29,F,-12.501,minor,0.0341,0.652,0,0.105,0.666,117.403,162373,4,F minor,65,NA,https://open.spotify.com/track/5By7Pzgl6TMuVJG168VWzS,1965
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,50o7kf2wLwVmOTVYJOTplm,Rubber Soul,https://i.scdn.co/image/7d08dd869485a4d7f9b31050202fd5dab497c2be,album,FALSE,1965-12-03,1965-12-03,72,What Goes On - Remastered 2009,19QXdPRZFHI5kNK3tN8Mh7,8,1,0.67,0.776,E,-10.035,major,0.0749,0.0168,3.01e-6,0.0732,0.765,96.93,168573,4,E major,51,NA,https://open.spotify.com/track/19QXdPRZFHI5kNK3tN8Mh7,1965
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,50o7kf2wLwVmOTVYJOTplm,Rubber Soul,https://i.scdn.co/image/7d08dd869485a4d7f9b31050202fd5dab497c2be,album,FALSE,1965-12-03,1965-12-03,72,Girl - Remastered 2009,6tQvjqDIK9GXWIC6mejms8,9,1,0.699,0.294,F,-13.205,minor,0.0294,0.587,0,0.117,0.893,96.615,151720,4,F minor,61,NA,https://open.spotify.com/track/6tQvjqDIK9GXWIC6mejms8,1965
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,50o7kf2wLwVmOTVYJOTplm,Rubber Soul,https://i.scdn.co/image/7d08dd869485a4d7f9b31050202fd5dab497c2be,album,FALSE,1965-12-03,1965-12-03,72,I'm Looking Through You - Remastered 2009,5E3BVY66TEDexFutOO5GeS,10,1,0.667,0.498,C#,-11.027,major,0.0364,0.00772,0,0.0481,0.774,85.843,146387,4,C# major,60,NA,https://open.spotify.com/track/5E3BVY66TEDexFutOO5GeS,1965
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,50o7kf2wLwVmOTVYJOTplm,Rubber Soul,https://i.scdn.co/image/7d08dd869485a4d7f9b31050202fd5dab497c2be,album,FALSE,1965-12-03,1965-12-03,72,In My Life - Remastered 2009,3KfbEIOC7YIv90FIfNSZpo,11,1,0.688,0.435,A,-11.359,major,0.0323,0.449,0,0.113,0.435,103.239,146333,4,A major,70,NA,https://open.spotify.com/track/3KfbEIOC7YIv90FIfNSZpo,1965
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,50o7kf2wLwVmOTVYJOTplm,Rubber Soul,https://i.scdn.co/image/7d08dd869485a4d7f9b31050202fd5dab497c2be,album,FALSE,1965-12-03,1965-12-03,72,Wait - Remastered 2009,0CGbof9amBnsNlRhZ8IY2H,12,1,0.552,0.487,F#,-10.574,minor,0.04,0.0175,0,0.105,0.657,127.201,134720,4,F# minor,52,NA,https://open.spotify.com/track/0CGbof9amBnsNlRhZ8IY2H,1965
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,50o7kf2wLwVmOTVYJOTplm,Rubber Soul,https://i.scdn.co/image/7d08dd869485a4d7f9b31050202fd5dab497c2be,album,FALSE,1965-12-03,1965-12-03,72,If I Needed Someone - Remastered 2009,7C6hdDIz90Uf5YmdZnYbJJ,13,1,0.492,0.755,A,-9.273,major,0.0331,0.00748,0,0.102,0.796,127.387,142267,4,A major,52,NA,https://open.spotify.com/track/7C6hdDIz90Uf5YmdZnYbJJ,1965
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,50o7kf2wLwVmOTVYJOTplm,Rubber Soul,https://i.scdn.co/image/7d08dd869485a4d7f9b31050202fd5dab497c2be,album,FALSE,1965-12-03,1965-12-03,72,Run For Your Life - Remastered 2009,4gUYV3ktbaOeAK5KrXMWV5,14,1,0.563,0.705,D,-9.232,major,0.103,0.0103,0,0.0552,0.822,176.732,141093,4,D major,57,NA,https://open.spotify.com/track/4gUYV3ktbaOeAK5KrXMWV5,1965
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1ntNLgaYCFCkeW4flGYlY2,Sgt. Peppers Lonely Hearts Club Band (Super Deluxe Edition),https://i.scdn.co/image/b905c75ac912b6c83c251dcc40b29162c005093c,album,FALSE,1967-05-26,1967-05-26,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Back In The U.S.S.R. - Remastered,0j3p1p06deJ7f9xmJ9yG22,1,1,0.48,0.969,A,-7.464,major,0.0854,0.069,2.2e-4,0.0608,0.494,142.489,163453,4,A major,62,NA,https://open.spotify.com/track/0j3p1p06deJ7f9xmJ9yG22,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Dear Prudence - Remastered,5NQYyej46WQkgCbnzGD21W,2,1,0.388,0.529,G,-10.533,major,0.0436,0.16,0.0681,0.108,0.332,150.721,235773,4,G major,62,NA,https://open.spotify.com/track/5NQYyej46WQkgCbnzGD21W,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Glass Onion - Remastered,2jAojvUaPoHPFSPpF0UNRo,3,1,0.523,0.51,G,-9.827,minor,0.0514,0.0123,8.38e-5,0.108,0.789,120.432,137840,4,G minor,53,NA,https://open.spotify.com/track/2jAojvUaPoHPFSPpF0UNRo,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,"Ob-La-Di, Ob-La-Da - Remastered",1gFNm7cXfG1vSMcxPpSxec,4,1,0.818,0.728,A#,-8.331,major,0.0314,0.232,0.0642,0.251,0.975,113.059,188960,4,A# major,68,NA,https://open.spotify.com/track/1gFNm7cXfG1vSMcxPpSxec,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Wild Honey Pie - Remastered,6j67aNAPeQ31uw4qw4rpLa,5,1,0.792,0.763,D,-11.185,major,0.0506,0.425,0.627,0.789,0.152,89.9,52973,4,D major,50,NA,https://open.spotify.com/track/6j67aNAPeQ31uw4qw4rpLa,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,The Continuing Story Of Bungalow Bill - Remastered,5Z3Rd1fMcaty8g5Pn7yhBQ,6,1,0.621,0.459,C,-10.414,major,0.104,0.224,0,0.656,0.648,114.816,194160,4,C major,52,NA,https://open.spotify.com/track/5Z3Rd1fMcaty8g5Pn7yhBQ,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,While My Guitar Gently Weeps - Remastered,389QX9Q1eUOEZ19vtzzI9O,7,1,0.453,0.654,E,-8.855,minor,0.0317,0.0205,0.00395,0.172,0.702,115,285e3,4,E minor,70,NA,https://open.spotify.com/track/389QX9Q1eUOEZ19vtzzI9O,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Happiness Is A Warm Gun - Remastered,71LsKf3xISiOlY1mj7FFPP,8,1,0.431,0.54,A,-9.6,minor,0.0589,0.523,1.34e-6,0.169,0.44,139.288,164547,4,A minor,58,NA,https://open.spotify.com/track/71LsKf3xISiOlY1mj7FFPP,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Martha My Dear - Remastered,1swmf4hFMJYRNA8Rq9PVaW,9,1,0.472,0.292,A#,-11.591,major,0.0321,0.872,7e-4,0.128,0.824,177.624,148573,4,A# major,55,NA,https://open.spotify.com/track/1swmf4hFMJYRNA8Rq9PVaW,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,I'm So Tired - Remastered,2X9H5BokS1u5O46YpNYNsZ,10,1,0.433,0.483,A,-9.422,major,0.175,0.656,2.64e-5,0.539,0.717,68.492,123493,4,A major,55,NA,https://open.spotify.com/track/2X9H5BokS1u5O46YpNYNsZ,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Blackbird - Remastered,5jgFfDIR6FR0gvlA56Nakr,11,1,0.686,0.127,G,-14.361,major,0.0342,0.754,1.41e-5,0.0573,0.372,93.699,138387,4,G major,72,NA,https://open.spotify.com/track/5jgFfDIR6FR0gvlA56Nakr,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Piggies - Remastered,4ZmjfLdJXbqjAENqk7eWSE,12,1,0.542,0.445,G#,-9.105,major,0.0303,0.643,0,0.516,0.52,93.245,124267,4,G# major,51,NA,https://open.spotify.com/track/4ZmjfLdJXbqjAENqk7eWSE,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Rocky Raccoon - Remastered,1ITQbrueGLl581a25XXm9c,13,1,0.599,0.363,G,-11.728,major,0.0315,0.333,0,0.243,0.648,79.456,213107,4,G major,58,NA,https://open.spotify.com/track/1ITQbrueGLl581a25XXm9c,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Don't Pass Me By - Remastered,4zq4rrfHZeZsTbo5vjJXSV,14,1,0.599,0.537,C,-9.617,major,0.0254,0.594,1.92e-5,0.194,0.946,84.895,230453,4,C major,51,NA,https://open.spotify.com/track/4zq4rrfHZeZsTbo5vjJXSV,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Why Don't We Do It In The Road? - Remastered,4eLIq1nQNwz2qLu8DeiWIp,15,1,0.589,0.522,D,-8.718,major,0.0521,0.53,2.43e-4,0.0993,0.957,187.688,101160,4,D major,52,NA,https://open.spotify.com/track/4eLIq1nQNwz2qLu8DeiWIp,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,I Will - Remastered,09x9v1o51dbqi5H0u7UGfp,16,1,0.631,0.387,F,-11.529,major,0.0262,0.742,4.06e-4,0.0822,0.832,103.11,105933,4,F major,62,NA,https://open.spotify.com/track/09x9v1o51dbqi5H0u7UGfp,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Julia - Remastered,5FnpXVgDOk2sLT58qM22Of,17,1,0.512,0.0953,D,-16.082,major,0.0304,0.828,2.68e-4,0.117,0.193,134.706,176667,4,D major,55,NA,https://open.spotify.com/track/5FnpXVgDOk2sLT58qM22Of,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Birthday - Remastered,1ABegtCPBMMJaMpfDyATjE,1,2,0.541,0.727,D,-7.509,major,0.0384,7.37e-5,0.717,0.232,0.91,139.239,163080,4,D major,53,NA,https://open.spotify.com/track/1ABegtCPBMMJaMpfDyATjE,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Yer Blues - Remastered,2AsGApoUuN8pTM17Lq9eUd,2,2,0.327,0.525,A,-10.272,major,0.0475,8.75e-4,0.259,0.133,0.435,151.766,240453,3,A major,52,NA,https://open.spotify.com/track/2AsGApoUuN8pTM17Lq9eUd,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Mother Nature's Son - Remastered,6TjUg1cTUzWHbal6yQAi7c,3,2,0.608,0.178,D,-17.109,major,0.0264,0.634,0.352,0.166,0.401,84.78,168027,4,D major,53,NA,https://open.spotify.com/track/6TjUg1cTUzWHbal6yQAi7c,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Everybody's Got Something To Hide Except Me And My Monkey - Remastered,64P3zpRsDHIk7YTpRtaKYL,4,2,0.523,0.731,D,-8.613,major,0.0559,0.0207,4.64e-4,0.081,0.81,117.089,144773,4,D major,50,NA,https://open.spotify.com/track/64P3zpRsDHIk7YTpRtaKYL,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Sexy Sadie - Remastered,2tBv9tAdqEbLNDi5smSjbg,5,2,0.577,0.624,C,-9.626,major,0.0285,0.33,0.00622,0.117,0.671,75.478,195267,4,C major,53,NA,https://open.spotify.com/track/2tBv9tAdqEbLNDi5smSjbg,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Helter Skelter - Remastered,0Bs0hUYxz7REyIHH7tRhL2,6,2,0.166,0.831,A,-8.469,major,0.0894,6.06e-4,0.846,0.811,0.281,167.518,269787,4,A major,61,NA,https://open.spotify.com/track/0Bs0hUYxz7REyIHH7tRhL2,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,"Long, Long, Long - Remastered",40d2EcaOOCUjDzzo2YvUWn,7,2,0.349,0.129,F,-15.883,major,0.0294,0.539,0.405,0.192,0.163,104.837,186307,3,F major,50,NA,https://open.spotify.com/track/40d2EcaOOCUjDzzo2YvUWn,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Revolution 1 - Remastered,1aOzDhi5a1RWWRy5dmYA8I,8,2,0.386,0.626,A,-9.451,major,0.0377,0.0785,0.00164,0.621,0.695,98.425,255707,4,A major,53,NA,https://open.spotify.com/track/1aOzDhi5a1RWWRy5dmYA8I,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Honey Pie - Remastered,1TPcNcmuKlq0PKpYOBgP1U,9,2,0.537,0.297,G,-15.452,major,0.0822,0.88,1.5e-5,0.145,0.553,144.197,161160,4,G major,50,NA,https://open.spotify.com/track/1TPcNcmuKlq0PKpYOBgP1U,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Savoy Truffle - Remastered,5iyCSUM7zzficwaGo8GIoc,10,2,0.623,0.544,B,-11.043,minor,0.0536,0.00814,0.309,0.134,0.793,120.761,174467,4,B minor,49,NA,https://open.spotify.com/track/5iyCSUM7zzficwaGo8GIoc,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Cry Baby Cry - Remastered,5XmetMMUFNXClbiYnGdVmP,11,2,0.517,0.529,A,-11.851,minor,0.0323,0.115,0.00396,0.174,0.362,76.644,182080,4,A minor,50,NA,https://open.spotify.com/track/5XmetMMUFNXClbiYnGdVmP,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Revolution 9 - Remastered,5dZ8PeKKZJLIQAWNTdp8WX,12,2,0.208,0.615,D,-15.297,minor,0.342,0.769,0.118,0.824,0.101,91.158,502013,4,D minor,47,NA,https://open.spotify.com/track/5dZ8PeKKZJLIQAWNTdp8WX,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1klALx0u4AavZNEvC4LrTL,The Beatles,https://i.scdn.co/image/2782d94528b449fb6910300cc8c8f93ab8cc7a8d,album,FALSE,1968-11-22,1968-11-22,75,Good Night - Remastered,3T4Kt51PV4k8tx6YCtBgcl,13,2,0.146,0.355,G,-14.583,major,0.0352,0.865,0.835,0.114,0.178,146.408,193760,3,G major,48,NA,https://open.spotify.com/track/3T4Kt51PV4k8tx6YCtBgcl,1968
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1aYdiJk6XKeHWGO3FzHHTr,With The Beatles,https://i.scdn.co/image/c43bdd308858824e5161141c982f493ecb007212,album,FALSE,1963-11-22,1963-11-22,66,It Won't Be Long - Remastered 2009,4ekUX4pWizXXksJe0JfS9U,1,1,0.472,0.673,E,-8.853,major,0.0318,0.284,0,0.206,0.862,133.117,133387,4,E major,58,NA,https://open.spotify.com/track/4ekUX4pWizXXksJe0JfS9U,1963
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1aYdiJk6XKeHWGO3FzHHTr,With The Beatles,https://i.scdn.co/image/c43bdd308858824e5161141c982f493ecb007212,album,FALSE,1963-11-22,1963-11-22,66,All I've Got To Do - Remastered 2009,5tztLBvTlNC15Np2tnQ5Ll,2,1,0.49,0.579,C#,-10.301,minor,0.0344,0.217,0,0.0644,0.879,119.403,122573,4,C# minor,57,NA,https://open.spotify.com/track/5tztLBvTlNC15Np2tnQ5Ll,1963
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1aYdiJk6XKeHWGO3FzHHTr,With The Beatles,https://i.scdn.co/image/c43bdd308858824e5161141c982f493ecb007212,album,FALSE,1963-11-22,1963-11-22,66,All My Loving - Remastered 2009,4joiWvli4qJVEW6qZV2i2J,3,1,0.416,0.563,C#,-8.724,minor,0.0298,0.207,0,0.343,0.9,77.56,127853,4,C# minor,63,NA,https://open.spotify.com/track/4joiWvli4qJVEW6qZV2i2J,1963
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1aYdiJk6XKeHWGO3FzHHTr,With The Beatles,https://i.scdn.co/image/c43bdd308858824e5161141c982f493ecb007212,album,FALSE,1963-11-22,1963-11-22,66,Don't Bother Me - Remastered 2009,7y1hMqXNa0dKQLZH7CKbUG,4,1,0.371,0.724,D,-9.792,major,0.0562,0.554,0,0.299,0.916,170.377,148253,4,D major,56,NA,https://open.spotify.com/track/7y1hMqXNa0dKQLZH7CKbUG,1963
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1aYdiJk6XKeHWGO3FzHHTr,With The Beatles,https://i.scdn.co/image/c43bdd308858824e5161141c982f493ecb007212,album,FALSE,1963-11-22,1963-11-22,66,Little Child - Remastered 2009,0KogQrSowDnZoU8GSpaxkj,5,1,0.526,0.858,A,-8.533,major,0.0476,0.292,0.001,0.353,0.886,75.596,106400,4,A major,44,NA,https://open.spotify.com/track/0KogQrSowDnZoU8GSpaxkj,1963
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1aYdiJk6XKeHWGO3FzHHTr,With The Beatles,https://i.scdn.co/image/c43bdd308858824e5161141c982f493ecb007212,album,FALSE,1963-11-22,1963-11-22,66,Till There Was You - Remastered 2009,0ESIjVxnDnCDaTPo6sStHm,6,1,0.727,0.338,F,-13.887,major,0.0454,0.79,0,0.105,0.646,122.421,133507,4,F major,61,NA,https://open.spotify.com/track/0ESIjVxnDnCDaTPo6sStHm,1963
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1aYdiJk6XKeHWGO3FzHHTr,With The Beatles,https://i.scdn.co/image/c43bdd308858824e5161141c982f493ecb007212,album,FALSE,1963-11-22,1963-11-22,66,Please Mister Postman - Remastered 2009,6wfK1R6FoLpmUA9lk5ll4T,7,1,0.552,0.644,A,-9.129,major,0.0372,0.675,0,0.36,0.961,122.546,154160,4,A major,53,NA,https://open.spotify.com/track/6wfK1R6FoLpmUA9lk5ll4T,1963
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1aYdiJk6XKeHWGO3FzHHTr,With The Beatles,https://i.scdn.co/image/c43bdd308858824e5161141c982f493ecb007212,album,FALSE,1963-11-22,1963-11-22,66,Roll Over Beethoven - Remastered 2009,3idqWaBn3mRdsIodCU6uBi,8,1,0.351,0.749,D,-9.435,major,0.0628,0.289,0,0.0952,0.967,160.673,165467,4,D major,57,NA,https://open.spotify.com/track/3idqWaBn3mRdsIodCU6uBi,1963
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1aYdiJk6XKeHWGO3FzHHTr,With The Beatles,https://i.scdn.co/image/c43bdd308858824e5161141c982f493ecb007212,album,FALSE,1963-11-22,1963-11-22,66,Hold Me Tight - Remastered 2009,2RvKsA6Ho7VbJkVFiD4UQF,9,1,0.54,0.744,F,-9.637,major,0.0312,0.664,0,0.21,0.963,135.731,151907,4,F major,48,NA,https://open.spotify.com/track/2RvKsA6Ho7VbJkVFiD4UQF,1963
The Beatles,3WrFJ7ztbogyGnTHbHJFl2,1aYdiJk6XKeHWGO3FzHHTr,With The Beatles,https://i.scdn.co/image/c43bdd308858824e5161141c982f493ecb007212,album,FALSE,1963-11-22,1963-11-22,66,You Really Got A Hold On Me - Remastered 2009,7rgUYidQh5tH0YlXCoKaYJ,10,1,0.373,0.388,A,-9.31,major,0.0337,0.525,0,0.267,0.687,77.643,181347,4,A major,58,NA,https://open.spotify.com/track/7rgUYidQh5tH0YlXCoKaYJ,1963
